TweetId,Label,TweetText
294606381523275776,Politics,like house httptco7jod7hbg behind president white surprised scene
300949429970677760,Sports,want 85 good pritishnandy pope tiwari 87 old rt age know step nd
292607324017803264,Sports,39 tough bigfinals dropped hogg slash roach deep chance put bbl02 required point
277221684526854144,Politics,weekly httptco7lnjrcqm here west pinch watch quick week wrap wing happened glimpse
305865234441203712,Sports,70 espnnba williams 24 72 play shooting 914 deron griz espn rt point efficient net 217
259292635641028608,Politics,location voting httptcotc3sl4cv north underway americau2019s vote carolina comeback team find go early
306801173225168896,Sports,one mcgregor father football manu2019s httptconsvmk9kjjb league u2013 vision fl125 stats happened william
281774731236106241,Politics,physical police officer rally using think take inadmissible part dont putin imprisoned force
304597545533992960,Politics,prime met httptcougckfnkyji former special government japan minister mori putin envoy japanese yoshiro vladimir
278153911636992000,Politics,brazilian held dilma december 14 president httptcoqlgd0jgo meeting rousseff
305229653189218304,Sports,champion lot take moving cook forward trophy
300182049929703424,Sports,standnlauramarieee fangio buttigieg1 track mikedc73 ride around ausgrandprix look rt going httptco
293241392724054017,Politics,moscow ticket httptco7m6oayfq bollywood
275550774958882816,Politics,mandeladay west httptcou0kmcos4 north love student school library read makeeverydayamandeladay inspire opening
305236664257753088,Sports,two india httptco4shuuuoqh2 indvaus day 284 tea wicket jpattinson19 scorecard
304278395649409024,Sports,still 00 clearance superb todd cfc minute line kane 10
294871575528894464,Politics,republic 64th performance hci kalarippayattu colombo day organised httptcoy2vx2hi1 occasion
305777736172064770,Politics,blog bcim rally httptcotrouskllzi car
286883281763459072,Politics,year et congress 113th httptcoim8poid5 better tag release book fare predecessor 330p new
304269226028462080,Sports,httptco1ttumkru nextgenseries watch today chelseatv via link game fcbarcelona
296983542649466881,Politics,discover child young national support people government medvedev gifted strategy working talented
296820718908346369,Sports,craigtiley definitely attested thanks certainly jmarson14 think feedback player
305975555050860544,Sports,bcci 17 httptcofvnl1ktpb1 60 au 1st indvaus test 1537 henriques pattinson run 10
306706341613953025,Politics,higher cea accelerate space fiscal growth
279242538026680320,Politics,stakeholder centre httptcoyvmlba0u message valued memory nelsonmandela dangors yearend achmat ceo
306089138434744320,Sports,swann httptco5qsabilicu sight cook
297333371741290498,Politics,education httptconjw06kdl healthcare programme participant httptcoitkqi2mm meeting manager train
260009960916779008,Politics,httptcott8wuzuv four say heu2019s around state year turn needed barackobama
305912117763133442,Sports,bcci cowan httptcofvnl1ktpb1 au 1st watson 110 indvaus test run
303905042954608640,Politics,meps horse ensure article food tougher sanction safety want meat control scandal httptcoulseo2qx
296289729358487552,Politics,beijing republic httptcoghchim1h bharatnatyam performance day flag hoisting
304444162529431553,Politics,httptcoep7ppztmzz lgbt amp pres bullying obama ladygaga team common sfgiants
294630624503922690,Politics,council pm held 23 1st httptcorznhhbd0 competitiveness meeting jan abe industrial
296119636561387520,Politics,pm held japan revitalization nhttptcohsdl0tg3 economic 25 meeting third january abe headquarters
306170099960791040,Sports,right f1fans counting who
300408246299156480,Sports,cantwaitforausgp either going awesome f1 paulmcg92
264773581693673472,Politics,join u keep power america httptcoilbuyrm0xa0 everything paulryanvp strong
304643920242040832,Sports,arun harsha stint lal themanojprasad
304795569027678208,Sports,clarke first bat httptcoio8dq01zpg win delighted indvaus toss michael australia
266025872832749568,Politics,n speaking warren elizabeth ch senate
306722232120537089,Sports,final ryobiodc httptcom9fjtl6htc qldcricket amazing scene thriller match mcg scorecard
298863822318493696,Politics,hackathon house announcing people since white team httptco1efqliey 20 launched develope
294460023860494336,Sports,kind soon2nd sofa eurosport tennis chat rt chemo thank compliment roscohutchins flatteredhope bk
305901644573458432,Sports,bcci ind 5649 152 httptcofvnl1ktpb1 sharma 1st kumar indvaus test 33 run
34121631320244224,Sports,thebigsam like said got take totally joke scouser cant
305275433774108673,Sports,dugouttourney officialbwfc fan well reply prematch take tourney rt easportsdugout get 1 130pm
306651672745213952,Sports,amiss picture nzveng httptcoqovmazt4v3 queenstown something
291041615894675457,Politics,video 2013amnhttptcohahs1j2p suga chief secretary english cabinet conference january press 15
298920124470157312,Sports,rafaelnadal opener vinadelmar amp mark win tennis return rafau2019s welcomebackrafa double atpworldtouratp 63 62 picomonaco
295567361535254532,Sports,guy favourite tweet definitely australianopen killed g arkamahmed9 rt amazing thank sleepisfortheweak
293385538981994496,Sports,httptcodmehela2 watch highlight atp tennis missed milosraonic federer v match
305505451783622656,Sports,click premium ticket please httptcobcapthkz1t info zone whats full included klife
306396049470263296,Sports,cricket england httptcoacnaiggppn train practice team queenstown heaven aka
277119122884669440,Politics,joy fami room house holiday china table gallery set white photo illustrate httptcocwna1rsm
306091070305992704,Politics,middleclass deficit job good jobsnotcuts growing shrink creates faster nothing httptco4ud9x6hvuh economy
292130719893966849,Sports,good bad wave day fakehauritz bury sydney news heat sort
304518085363245056,Politics,boost eubudget tradeeu 23 eptrade httptcove601r43gt annual would eu tafta tell euus gdp degucht deal trade 05
291471746744328193,Sports,wright mid wicket bigfinals six shot 275 bbl02 crunch top
291850566802472960,Sports,rd clash champion davydenko former australianopen fourtime atp tennis set federer 3rd versus tomic overcomes 64 63
306602403648651265,Sports,dream sweet f1 paulmcg92
306321431841603584,Politics,memu 26 introduced budget passenger service demu new railway
303460769880748034,Sports,httptcolnhqcvuk month remember february aegonuk coach nominate time running
260555089582886912,Politics,home cantafford4more america must happen lead strong economy
306267789176487936,Sports,bcci sehwag ind httptcofvnl1ktpb1 1st indvaus test 19 pujara 331 run
306590258135461888,Sports,spot httptcoupuqhcr9sl incredible theremarkables warmup rt queenstown barneydouglas england
292577809157734400,Sports,wicket bbl02 bigfinals 24 four 4123 hogg scorchersbbl patience control bowling ball left
287819663096827904,Politics,son httptcoag4u8g5q makgatho died announces aid nelsonmandela 2006 january
305233496249618432,Sports,coachcyrus pakistan final solid final kong indian performance rt boy defeating hong also playing girl
298082210131636224,Sports,36 defending berdych beat qfs czech republic atp tennis stanwawrinka put champ 64 63 765 daviscup
302099155113877504,Sports,big tomorrow 61 final come semi houdet rt rotterdam result beating 64 gordonreid91 world no2
296544388220350464,Politics,email currently centre made scam circulating memory httptcoyukkw3v1 via aware nelsonmandela new donor
305874940656238593,Sports,lost over tdpaine36 acvoges four au cajboyce 6242 ausavengl score since 425 go run
306308357717889024,Politics,refer httptcozoujphqhbi please amrutak background
51302166824099840,Sports,great course speed choke saffer
295543500106260481,Sports,sabinelisicki congrats great djokernole final amp fun aussie watch open rt 3rd amazing gottal winning title
305358326936506368,Sports,dash nflcombine wow unofficial 465 terron rt 40yard sctop10 65 ran ol lb sportscenter armstead 306
281255699227475969,Politics,december video shiba httptcooh72jhek chief secretary english cabinet 2012am 19 deputy conference press
305977000445759489,Sports,buttigieg1 run fun
283784080812822528,Politics,pm staff farewell noda general afternoon resignation today bid cabinet office pm following left early
296766557227462656,Sports,great thanks feedback thedjoker123 hear
266046034973712384,Politics,reaction projected po227tu win obama somber u2013 romney headquarters
44409022874529792,Sports,england wc ever team luckiest
295530766480314369,Sports,blessing moment opportunity try every succeed life im fortunate enjoy djokovic
305891651514159104,Sports,bcci httptcofvnl1ktpb1 dhoni 1st pattinson 5248 indvaus test m 1424 run
304069331124355072,Sports,collins win ride today come place swissevitamins giving chance f1xae 2seater ausgp httptcoejjfkxqg
299053210646241280,Politics,post last discus met delhi ambassador httptcoanlgnzz8 month panama issue visit bilateral
302404876779020288,Sports,u shoutout npowerchamp football reply fantasy fantasypicks4u think week phones4u tell score use
278520323773693953,Politics,1030aet house fiscal cliff signal hold live ch presser democrat cnn senate
304432821747998720,Sports,forgot telling gavaskars reminder cricket btw still sport today pinnacle millionaire cricketer test mention
299444726740967424,Politics,interview refugee way seeker asylum eu state httptcoscm7apbk frankly border unacceptable funding handle
305244520285622272,Sports,average series root england joe first odis odi nzveng 28 lowest score far 815 httptcoiktzv6exkm
285843773894840320,Politics,year new happy
278540980481847296,Politics,footage 2009 madiba machel health apologises confusion graca httptcoustsqvms enca causing
301811691237302272,Sports,plan mikedc73 good
265950463952826368,Politics,please back america around vote prosperity today httptcouyh0qcds country help path turn get
304121467342290944,Sports,cricket cwc15 httptcoz planning behind look cricketworldcup take 360 rt year going scene go
304644754111598593,Sports,depends hit arent free pj3466 game competition law
306340563689537536,Politics,one time riot hearing banal charge sajjan hold kumar lawyer reason justice strike 84 cobweb entangle
285612532570419200,Politics,africau2019s south december city first 1947 mother nelsonmandela arrives cape town visit 31
292581190735646722,Sports,bigfinals make dan watch six christian easy look hitting bbl02 httptcogjll733z
306253422728982530,Sports,bcci 75 2329 httptcofvnl1ktpb1 au 1st lyon indvaus test 86 henriques run
306709096973864960,Politics,training best good inclusive need cea form job provide providing vocational growth
306721644423041024,Politics,one hatespeech acquitted two case case verdict gandhi second day varun court major news development
294506272441655297,Politics,event davos day wef catch httptcorv9rbgxr
32645238250016768,Sports,thats he surprisingly regs love rule correct whyu201d bfinnobystander land u201cjohnsuncricket em australia
300186318720356352,Sports,gb first heatherwatson92 win another break set team gbfedcup 63
268165071430090752,Politics,partnership httptcotc2vm0gg peace available following strengthening nov declaration vientiane development
306797506421981184,Sports,bowl reeced1993
302560295958749184,Politics,httptco5kepqgba spy
306130680256028672,Politics,nandythegreatz goodnight
266062596698951680,Politics,mitt ryan family picture mate po239tu might joined paul defeated romney onstage running
306506505295917056,Sports,championship 10 httptcovtyllxrkz4 bolton ht bbcfootball peterborough
301693447260233728,Politics,jose trevino secretarygeneral 14 president talk hold february angel gurria oecd httptcoswxmxbl7
306090212017201152,Sports,agree choice would seems jwd16 csimac alexhales1
266034415837270016,Politics,tweet here vote cnn 270 reelection po210tu obama obamas thank project u2013 electoral win
305683247596179457,Sports,half city cfc chelsea time man
299193538346905601,Politics,pm sends best celebrating grow china people httptco8bxzgeym around link wish stronger chinesenewyear britain world
300859282474299393,Politics,box including surfboard amp prison released belonging february 22 freedom nelsonmandela 11 victor verster paarl 1990
301515879433265153,Politics,grueling business created six million president recession obama u201cafter jobsnow year new jobsu201d
296677433896222720,Politics,chart power soft priyankachopras finally bit indian ever international going late tad yet greatest
304269227290918913,Politics,seckerry necessity engage optional time
296291128326635523,Politics,south grow bsindia africa via indian tourist arrival 18 httptcoaqfhtipj
276848449620697088,Politics,meant stopped president tiffany talk shared httptcoacjzofxi 2000
292575881967308800,Sports,caught wicket bbl02 bigfinals got burn 3113 onoff 27 strike 43 going beer third long
301528774531506176,Politics,tough together law criminal nowisthetime resale anyone senator gun party prevent buying working new
287031471485624322,Sports,three hughes one little would bet sky warner oreilly long ball stand get later
289289884395528192,Politics,ford crime u scapegoat often today thembi indianexpress pop really oped culture read gendergun
306721785871740928,Sports,here fa tonight dembabafoot talking tie cfc httptcoz0hww6r3xl ahead hope cup
278250365688881152,Politics,middleclass friday vice lunch afternoon president talk biden seven my2k httptcow6n6bavd american personal
306789123342086144,Sports,decide circumstance method would reeced1993 game rare use affected rain
299675305407307776,Sports,gabba superstar west wednesday indie night take check field httptcoiu0s2vg2 bbl02
304111011865174016,Sports,last tweet 249 made victory posted 269 target new clarify zealand run needed ao england
305950239238529024,Sports,3101 clarke india au taking attack indvaus warner
303374542125027328,Sports,u email receipt fansgrandprixcomau please look could toinestin send
34145316965978112,Sports,ausveng cvrse upto channel watch news antic lostadrevenue old rt channel9 forced wont switched
300187957388791808,Sports,judmoo captain support httptcoasgvlt9v 2nd watson game court fourth side row gbfedcup win 10
260104118763388930,Politics,washington done httptcott8wuzuv thing inside way canu2019t leader get find change according barackobama
306118779514007553,Politics,sick spending meal congress eliminate million doesnt senior cut would jobsnotcuts homebound automatic act fact
296241361445855232,Politics,centre establishment government programme draft february market financial international read finance development
306799998841004032,Sports,plus hope enjoyed httptcofzssmxgsxi recap stats fl125 see
268299402437881856,Politics,httptco1ffjzbqy video 2012pm chief secretary english cabinet fujimura 13 conference november press
304664877337817090,Politics,home civilian harm ten succession quick u2014calvin anyones belong kill wedemandavote something
301523548852342785,Politics,already progress real made immigrationreform build reform security mean border strong administration
305273830312669185,Sports,series pakistan highest partnership savpak 11 httptcoyq3293tiyb opening
306168018344480768,Sports,come circuit together week stepbystep httptcojfyic7vukr richardsf1 entire check co ausgp guide know
294023686632136704,Politics,conferment httptco3ph6alws award pm singh remark
306666391522652160,Politics,accounted social eco education considerably expenditure plan health share survey increased 12th service largest followed
291475813168185344,Sports,bbl02 bigfinals 140 attack starsbbl beer
269067999967866880,Politics,video chief secretary english cabinet fujimura conference 2012pmhttptcoaeisac5z november press 15
291521568172044290,Sports,bigfinals leg tense bbl02 bye
286606508387610624,Politics,attends 1962 delegate ethiopia chosen decides send nelsonmandela meeting conference go january
305037194639331328,Politics,post done ensure safe httptcodt2rpfmtj0 food 100 latest read scandal horsemeat
306666343825035265,Politics,take contain gross revival economic sector survey suggests help high npa level note banking growth
301682594293096448,Politics,sotu discus first pro amp transatlantic free agreement ever ep con called page httptcovfhvy4la trade barackobama linkedin
305965839281160192,Sports,dylanlynchk win
306733316852301824,Sports,whufcofficial amp avfcofficial former bbcsportsday httptcoodyw1qlsh4 trial striker milan inter
301371040225980416,Sports,duck made bought million glenn usd first match maxwell indian day mumbai indian soilhmmm
292804276403728385,Politics,national serv back president httptcoyzrkzvyf service barack day giving obama shelf stain
294051752079159296,Politics,minister start pmqs httptcoiwzdhoyf minute prime question
304277310008348672,Politics,inmate 12 storeu2014which handgun acquired require used crime check background fact
248580402707562496,Politics,redistribution people government httptcoqhlxwvn6 free enterprise create opportunity growth
303935440761790465,Politics,u2014sami father violence family vote deserves httptcovrfcivj6 deserve gun theydeserveavote losing
304269027092594689,Politics,314 usembassybbdos seckerry million rt diplomacy american better life
292594072592449536,Sports,caught wicket big 16 24 bigfinals marsh 72 scorchersbbl 238 cutting bbl02 hauritz
302640383282798592,Sports,great squeeze johnisner atp difficulty httptco1mjza7ol frame economy
304508488007184384,Politics,carlbildt httptcoabvfbqc9c8 sikorskiradek foreign cet min amp mep euglobstrat live debate arnauddanjean 10am
286191391938334720,Politics,tax makeor need president repeatedly agreement bipartisan obama httptcoqrhdso7x called know
303083274790653952,Sports,make grip least quick need sa 100 tightening test morning 1485 wicket pak match run
305550914863902722,Sports,last india dhoni 4237 continues lyon indvaus 11 m jpattinson19 run
291106218334908416,Politics,facebook affair click ministry foreign like nhttp please mofajapanen japan opened rt page asean visit
306722011965706240,Sports,ryan great last 144 queensland win mckay fawad harris vics bowled ryobi scene get cup run
306709369557499905,Sports,tweet reaction wembley pmb today scored middlesbrough 97cfcpmb di matteo describe word httptcoiayzv0dfd2
304966212067143680,Politics,reduce congress violence national today share day gun act use time wedemandavote action
304464360741416960,Politics,thanks confront ignore usually khandm time
306465865728155649,Politics,fco foreign seckerry sec speaking uk httptcon8sjtt6cus reporter williamjhague seckerryinuk
299924362155421697,Politics,ministry board attended president meeting interior httptcofabwmyt0
305320708878262273,Sports,capitalonecup tomorrow u one final watching let 167 rt covering youll know country
301811962818465793,Sports,thanks stewartmatthew5
305615906111881217,Sports,three still session two final taken dhoni drink crease india 8406 indvaus day wicket australia
306716430278201344,Sports,queenstown pspanidis
306270163752325120,Sports,caught sehwag clarke 236 good lyon skipper slip indvaus 19 catch
303244519653138432,Sports,rt bernie formula1game southf1
302840883018100736,Sports,one amlahash others hypocrisy rt challenge life also handling addressing
305625156724867072,Sports,over india 58 126 indvaus front 8438
283522683742875650,Politics,nelson sapresident pretoria httptcowtlgyqhb mandela morning jacob zuma visited hospital
291509492758233088,Sports,three bigfinals over 023 bbl02 go 10
276249212264517632,Politics,december video chief secretary english cabinet fujimura conference 2012amnhttptco5j1sp3dx press 05
299831933167345666,Sports,guy testing website httptcolmp1q5xvu201d 2013 check pic hey jerez u201cdanielricciardo
291137486535659520,Sports,one bigfinals 8159 25 bbl02 needed left
289250983949774848,Politics,apartheid typified struggle memory nelsonmandela pitting forgetting
34094244167684097,Sports,whinge drs follower idea rate another get long know time happened ready ok
289247178130587648,Politics,1986 u2018violentlyu2019 upset film prison killing nelsonmandela field note january calendar 10
304535069723344897,Politics,south sumter haroldholzer state ft viewed eye aggression battle world
295530321485635584,Sports,year thanks lot next following mh321 see
300565617415712768,Sports,judmoo elenabaltacha heatherwatson92 laurarobson5 eilat fedcup httptcovrp28t90 rt celebrate jokonta91 annekeothavong
292582012236214276,Sports,bigfinals four precious hartley bbl02 time running
286826116524683264,Politics,entirely health telecom link evidence scientific true radiation effect connectcoai sorry tower adverse
306190168728158209,Politics,u httptcoubqn58irxv feed bcim instagram rally live bcim2013 photo join car
304943588251430914,Sports,comment right sorry lewis lewissrailway cant
305937523669078016,Sports,tough over 50 152 24 au indvaus condition australia
295507881845993473,Sports,andymurray djokernole australianopen win capture 672 3rd httptcovy5jq5sw 6th major title 63 62 straight 763
283195703352770560,Politics,russian industry billion institution dmitry medvedev year invested past ruble 73 development
299507073610309632,Sports,done burys answer well got scottbrad1 first winner wheresjaimie list join lane gigg
306300277684858881,Sports,ausgrandprix rt embracetherace ferrarikid1
302071708238626816,Politics,condolence centre phyllis passing offer memory httptcoczhqmc8h nelsonmandela naidoo
304848126181789697,Sports,deadly 250 india treacherous amp quick waypitch danger india looking oz cud score swing wicket pendulum ashwin postlunch
305894173456867328,Sports,bcci ind httptcofvnl1ktpb1 5378 dhoni 145 1st kumar indvaus 21 test m 219 run
303870704904970240,Politics,demand keepwhatureap population billion 60 people 2050 food reach percent increase world expected
301689534373064705,Politics,pm community chinese reception amp celebrates relation httptco6uiw1wa4 ukchina successful uk chinesenewyear recognises highly
304217944215412736,Sports,squad keep frank game cfc fresh lot managing playing pitch benitez mean leg
306058867895308288,Sports,u guide together city event ct13guide ct13 start 101 help day want put
304326181468119040,Sports,30 half still crewe team jptrophy 00 gone closer wembley getting ever rt time match agg
298686285109932032,Politics,one thing society nelsonmandela u2013 difficult change
306752935386304512,Sports,officialcsa protea squad odi added csanews rt kyleabbott87 httptcokz1kepalxv
304542808860131328,Politics,election liberty african american haroldholzer hypocritical element slavery 1864 primary issue
294290755839725569,Sports,final australianopen atp 9th bryanbros reach bryanbrothers dominance double year httptcoa4g3wezw past 10
305541045901463552,Sports,bcci wicket httptcofvnl1ktpb1 1st lyon rt tendulkar test nathan 1964 indvaus 631
305530516780752896,Sports,testcricket complete think sunday tendulkar sachin century australia
306647754992676864,Politics,nelson armed 1962 trip mandela support struggle february 27 tunis get arrives clandestine tunisia
303793823371390976,Politics,pm decided pmoindia nuclear commence negotiation agreement civil rt httptcod064ywvj also bilateral
302243407030538240,Politics,good educational prek httptco5pujrbjg president obama high buck quality bang
304357633807228928,Sports,touched melbourne nitrocircuslive whosgettingexcited httptcoc2gpg5lbse
280544895947649024,Politics,prayer vigil httptcobw94juxv connecticut president shooting obama victim alone newtown
274444821597396992,Sports,good ozgooner watch eh game merci swansea
304214306520702977,Sports,still oriol tomorrow injury cfc benitez ahead new
304031250652463104,Sports,half great east first michigan espncbb indiana iuvsmichst lansing state rt 3630 lead
294381517499678720,Politics,pm operate tax amp need free fairer government system g8uk company wef transparency trade g8
305083439500124161,Sports,discussed httptcon93l1b73a1 met amp qf win junior tennis guillecoria davidferrer87 atp copa initiative claro
295511243253501953,Sports,player fan love ausopen towel 3pete httptcoqcxpfogh djokovic
302272961770045440,Politics,watch httptcof9zjqr3f president obama google question hangout answer
300195001789460480,Sports,capitalonecup cancer final win ticket uk see offering partner chance prostateuk prostate charity
292611036484341761,Sports,bbl02 bigfinals way getting postgame presentation furnace official
306010078337720321,Sports,stuartbroad8 time good zealand httptcolyn1y6bdun new
304449248081104896,Sports,double espncbb anyone go rt overtime let kuvsokst
305205276460589056,Sports,total england still two fall behind nzveng southee tim 109 trott feather control edge 38
306540472648736769,Sports,httptcouplvejuyke team name mikedc73 ausgrandprix need rt car
306670846930481152,Sports,darren wicket duck qld gone collect 681 ryobiodc another pattinson james 2nd trouble white catch hope
299223834878431234,Sports,sanjooraja tku
304361294587375617,Politics,lgbt whitehouse sheet humanrightsgov advancing people httptcodipejpotfr globally right statedrl fact
304464094080139265,Politics,anupakhanna as
304096023758901249,Sports,shrivastavrahul closed session door
306480570928607233,Sports,app bbcsport brings iphone free android breaking smartphone sport new news httptcoqevdov05xl
306081719377870849,Politics,shinzo national say back japan much mean policy security dont expect httptcofnikfwzbly abe
269146938765611008,Politics,david dc friday 2pmet well former booking patraeus gen live head open hill cia dir liveshots
305962670950055936,Sports,rallyagainstcancer total aegonchampionships xa31000 thanks take dontate past helped httptcoj0oi25tdkv visit
276596451210063872,Politics,2012amnhttptcog4kbiqp4 december video chief secretary english cabinet fujimura 06 conference press
300190765018124288,Sports,30 mate support set watson httptcoxfgdp8qv second team lead gbfedcup
300549743623430144,Sports,five final game 40 set watson row gbfedcup
297354032782131200,Politics,map made crimemaps ukhomeoffice live try httptcojmlpbajy rt crime measure
306308069422424065,Politics,adventurous enroute imphal network update amp rough back lose range soon terrain middle bcim2013 far may
301481712318296066,Politics,address httptco0pu1upne sotu here best et watch president place obamas tonight 9pm
306615753686253568,Sports,series windies amp httptco6tukc2zdzh rt victory men report read westindies woman full
303506672477933568,Politics,eubudget parliamentneed real hannesswoboda unacceptablethere sd rt jduch majority euco modification deal
292535169657741315,Sports,dayeveryday mateall httptcojxn4ywwk rt tipsarevicjanko
302198783171784704,Sports,rafaelnadal opener paulo win atp sao tennis souza defeat brasilopen2013 64 63
303557154772746241,Politics,thought interview httptc lot talk ott rt killing u2014 kill title generation thebrowser
300194197896589312,Sports,serve still 41 drop 2nd set watson lead gbfedcup
303880594927009793,Sports,two tonight michigan first indiana ranked game state rt ever school v top espnstatsinfo
305257402108895233,Politics,succeed try sure thank lynettesaimon
303548738583015424,Sports,tvgame skysports friday city 12 tv leicester birmingham live selection april 745pm ko selected coverage
306089701985632256,Sports,date would dinner lonely asalam64
304605045930999808,Sports,blog win httptcos0tjnx4nxr bust httptcoidad4bkn2w hobart
291476703245635585,Sports,bigfinals powerplay hogg complete attack starsbbl 146 bbl02
295513398869909504,Sports,murray httptcoenshcr83 ausopen runner 3pete trophy
300583695734157312,Sports,weve reached thanks follower support everyone wow 30000
306666824865546240,Politics,782 benefit economic 1st lakh free april survey 2012 person service 31st october legal
305949433684709377,Sports,bcci 16 clarke 12 httptcofvnl1ktpb1 au 1st 37 27 indvaus test warner 973 run
306521331543990272,Sports,reaction tonight httptcovtyllxrkz4 text across match commentary live stay quote bbcfootball
305951606426443777,Politics,check didnt bhupendrachaube
291485305050120192,Sports,14th belting bigfinals six 26 scorchersbbl white hitting 1132 bbl02 brutal bang
304723046713933824,Sports,rockin ambassador chelscanlan 2013 ff ausgp
304072542635827200,Politics,video suga 20 chief secretary english cabinet february 2013amnhttptco3jzefonw conference press
303066531380740096,Sports,581 daily sale httptcok6ydyuho calling ticket 0844 3015 international aegon get
305678586881388545,Sports,promotion revel brown httptco4oom7cdnfh unexpected
282751396892250112,Politics,joy together walked tribulation amp precious madiba road danger moment anguish trial also long fear sharing
306167567293222912,Politics,spending family vital cut senior share jobsnotcuts afford kid service severe httptcoaxqaqydyxm cant
293384127825195008,Politics,pm algeria hostage updating ukparliament crisis finished read statement httptcoqzlj4fnt
305660399011901440,Sports,atpheritage atp atp 40 httptcotgj9fxfmlj tennis ranking history year celebrate emirate storied
265888221282570241,Politics,httptcohxwmp4mt together real vote country help change get bring
293413994776129536,Politics,address po80mo amp speaks pres need climate obama po81mo right change gay
303747436520812544,Sports,cricket england odi stuart prepares bowler next zealand httptcodw4z6svb broad new
301229504444133376,Politics,korea 12 nuclear north japan 2013 february minister test prime nhttptcot5f2ezlh statement
304594744988811265,Sports,u go josephbarron let know
302968140395053058,Politics,route kunming kolkata 3000kms entire khanshafayet
303493281617170433,Politics,eubudget debate httptcodhupmlb5 eucouncil watch decision live ep cut
306620187556335616,Sports,rafaelnadal win atp tennis 2r schwartzman abiertotelcel httptco9o7mjyoz87 62 reach
304096905519054848,Sports,wade hughes cowan clarke siddle au 1st debut starc lyon watson xi warner test henriques pattinson capt wk
303965977324949505,Politics,hurt people president cut budget recovery work obama httptcobp98vivk automatic put slow economy
281381686325948416,Politics,situation httptcoxpgw1uwk csto cooperation summit afghanistan military
302512699206680576,Politics,u visit iraqi womenu2019s usembbaghdad learn statealumni city issue woman httptco9hso4zvl american handle
304614198942498816,Sports,over currently refund number richietamartin limited day bowled get based
265976702100979712,Politics,fl line voting miami currently n source live shot ch wsvn long aerial
284648095772446721,Politics,russian violating human sanction citizen freedom liberty httptcoacyyqbuc right signed law
301971216057638912,Politics,lake please feb stadium kolkata 22 2013 1300 flagoff aagan86 salt detail log hr note httptcoub6ywcnc
299487682936066049,Politics,answer onwards neilhanman find page httptcopwheov2e document 76
299259015941193728,Politics,share conventional killed cousin history war society larger irregular throughout httptcoufacihi1
305251315532066816,Politics,thought staple vanished masala sandipghose shaan malikashok meat
276962269362012160,Politics,december httptcotliladzmnnnhttptcotliladzm video 07 chief secretary english cabinet fujimura 2012am conference press
303371904243343360,Politics,httptcojzdpylvw here alufbenn piece djpressman full
306438940364247041,Sports,gt dwight howard httptcoarvzgg0yeq oops alley
260035258236428288,Politics,condolence george hero family bearer ann extend standard mcgovern war party ii unwavering world
291492680251346944,Sports,caught bigfinals trying delay go 88 rope white 53 bbl02 2159 clear straight
281681054312570880,Politics,got coining love arm rt rape item girl bollywoodgandu term bollywood issue
302499816502599680,Sports,home though draw good mcgregorwayne february record loss looking hi league january win wayne
302127296800751616,Politics,pollution family u reducing first became prote american httptco8z1bk6ma environmental administrator
279590593460572160,Politics,took advorkovich brazilrussia partnership strategic enhancing arkady 2nd part minister deputy prime forum business dvorkovich
289061044872179712,Politics,sanity ex warmonger journalist hate rt day sardesairajdeep netas wish speaker medium soldier
299468872065642496,Sports,thru drive batted crackling jaffer highlight majestically side
306323952408596481,Politics,r payment estimated dividend budget 6249 crore railway
304286412243599362,Sports,cricket hashim year doesnt httptcob39oyzpd play amla want t20
305966087827251201,Sports,bcci ravichandran wicket clarke httptcofvnl1ktpb1 1st 493 lbw indvaus test 1316 ashwin
305301956086358018,Politics,national parliament passed premise bcim2013 httptcoy8euaykgy6 photo dhaka convoy
305391124175003648,Sports,29 abbot still make dream debut sure httptcopzclto6sho must kyle pinching
301970914180988928,Politics,computerization effective food modernisation bill minister important implementation
266034220944736257,Politics,blue building n empire light state ch colored
304242405148872705,Politics,whatever make visible httptcoecb2a3u9 help disabilityrights medium important
305596721860321281,Politics,south httptcoaeqmjhlzzb abhiyan amp zakaria kalachowkie bandar spent shivdi morning jansampark undertaking mumbai
298339875046952962,Politics,maritime 12 gulf movement amp region vessel traffic httptcohhusk7q1 used management aid regulate system kutch
292879915349594112,Sports,clash atp hamilton milosraonic fiona federer day melbourne httptcotg2serye photo visited eureka tower
302275500028596224,Sports,lukeydonald enjoy nice
306346396901076992,Politics,stability u italy way result hope election happens find affect italian martinschulz
304171534396846080,Sports,youre picture welcome gear hausofchloe
296339093506383872,Sports,youre sad australianopen watch aussie atp legend httptcogzcdkkh1 feature exclusive laver end see
302099121723043840,Sports,great tennisfndation stephane 61 abn houdet amro rt rotterdam defeat wheelc 64 news gordonreid91 world no2
305257229672644609,Politics,thank meethiboliyaan
304786913309630464,Politics,hyderabad pmoindia blast manmohan dr rt minister strongly singh prime bomb condemned
301785463910432768,Politics,weapon nowisthetime former community president place even agrees war httptcotjjxvfk5 reagan
306258192499871744,Sports,bcci wicket ravindra 926 httptcofvnl1ktpb1 1st 241 lyon jadeja vijay indvaus test murali
301937565206999041,Politics,compared 2013 month 662 wpi stood jan previous 718
295536556259803138,Sports,3peat amp djokovic httptcod0ou1bvz melbourne ausopen trophy
303794487753338880,Politics,meps gualtierieurope cet amp europarlpress mt eu trzaskowski state 1230pm conference httptcooj3ckldu per press many
